bank,d,tt_buy,tt_sell,n_buy,n_sell,mid
cbsl,2005-01-03,103.52,104.57,,,
cbsl,2005-01-04,102.64,103.94,,,
cbsl,2005-01-05,100.12,101.76,,,
cbsl,2005-01-06,98.53,100.33,,,
cbsl,2005-01-07,98.58,100.24,,,
cbsl,2005-01-10,97.59,99.54,,,
cbsl,2005-01-11,97.4,99.11,,,
cbsl,2005-01-12,97.47,98.94,,,
cbsl,2005-01-13,97.58,99.05,,,
cbsl,2005-01-17,97.76,99.17,,,
cbsl,2005-01-18,97.79,99.18,,,
cbsl,2005-01-19,97.84,99.21,,,
cbsl,2005-01-20,97.87,99.18,,,
cbsl,2005-01-25,98,99.2,,,
cbsl,2005-01-26,98.12,99.31,,,
cbsl,2005-01-27,98.17,99.36,,,
cbsl,2005-01-28,98.58,99.64,,,
cbsl,2005-01-31,98.81,100.13,,,
cbsl,2005-02-01,98.48,99.8,,,
cbsl,2005-02-02,98.7,100,,,
cbsl,2005-02-03,98.78,100.03,,,
cbsl,2005-02-07,98.84,99.99,,,
cbsl,2005-02-08,98.94,99.97,,,
cbsl,2005-02-09,98.97,99.94,,,
cbsl,2005-02-10,99.03,99.92,,,
cbsl,2005-02-11,99.02,99.91,,,
cbsl,2005-02-14,99,99.93,,,
cbsl,2005-02-15,98.94,99.87,,,
cbsl,2005-02-16,98.93,99.86,,,
cbsl,2005-02-17,98.92,99.85,,,
cbsl,2005-02-18,98.94,99.77,,,
cbsl,2005-02-21,98.97,99.74,,,
cbsl,2005-02-22,98.92,99.79,,,
cbsl,2005-02-24,98.91,99.78,,,
cbsl,2005-02-25,98.91,99.82,,,
cbsl,2005-02-28,98.97,99.9,,,
cbsl,2005-03-01,99.01,99.92,,,
cbsl,2005-03-02,99.07,99.97,,,
cbsl,2005-03-03,99.14,100.04,,,
cbsl,2005-03-04,99.2,100.12,,,
cbsl,2005-03-07,99.2,100.12,,,
cbsl,2005-03-09,99.17,100.06,,,
cbsl,2005-03-10,99.05,99.08,,,
cbsl,2005-03-11,98.94,99.87,,,
cbsl,2005-03-14,98.62,99.66,,,
cbsl,2005-03-15,98.62,99.53,,,
cbsl,2005-03-16,98.79,99.83,,,
cbsl,2005-03-17,98.8,99.77,,,
cbsl,2005-03-18,98.82,99.78,,,
cbsl,2005-03-21,98.88,99.83,,,
cbsl,2005-03-22,98.94,99.88,,,
cbsl,2005-03-23,98.93,99.87,,,
cbsl,2005-03-24,98.93,99.86,,,
cbsl,2005-03-28,98.93,99.86,,,
cbsl,2005-03-29,98.97,99.8,,,
cbsl,2005-03-30,98.94,99.87,,,
cbsl,2005-03-31,98.98,99.86,,,
cbsl,2005-04-01,99.12,100,,,
cbsl,2005-04-04,99.17,100.12,,,
cbsl,2005-04-05,99.22,100.17,,,
cbsl,2005-04-06,99.25,100.17,,,
cbsl,2005-04-07,99.23,100.15,,,
cbsl,2005-04-08,99.11,100.03,,,
cbsl,2005-04-11,99.14,100.04,,,
cbsl,2005-04-12,99.1,100.02,,,
cbsl,2005-04-15,99.06,100.06,,,
cbsl,2005-04-18,99.12,100.02,,,
cbsl,2005-04-19,99.21,100.12,,,
cbsl,2005-04-20,99.22,100.14,,,
cbsl,2005-04-21,99.27,100.2,,,
cbsl,2005-04-25,99.33,100.21,,,
cbsl,2005-04-26,99.3,100.21,,,
cbsl,2005-04-27,99.28,100.09,,,
cbsl,2005-04-28,99.28,100.19,,,
cbsl,2005-04-29,99.37,100.27,,,
cbsl,2005-05-03,99.25,100.17,,,
cbsl,2005-05-04,99.32,100.22,,,
cbsl,2005-05-05,99.38,100.18,,,
cbsl,2005-05-06,99.39,100.29,,,
cbsl,2005-05-09,99.39,100.29,,,
cbsl,2005-05-10,99.39,100.29,,,
cbsl,2005-05-11,99.39,100.27,,,
cbsl,2005-05-12,99.39,100.28,,,
cbsl,2005-05-13,99.39,100.28,,,
cbsl,2005-05-16,99.38,100.27,,,
cbsl,2005-05-17,99.08,100.03,,,
cbsl,2005-05-18,99.22,100.05,,,
cbsl,2005-05-19,99.27,100.17,,,
cbsl,2005-05-20,99.35,100.25,,,
cbsl,2005-05-25,99.45,100.34,,,
cbsl,2005-05-26,99.45,100.34,,,
cbsl,2005-05-27,99.47,100.36,,,
cbsl,2005-05-30,99.52,100.31,,,
cbsl,2005-05-31,99.47,100.36,,,
cbsl,2005-06-01,99.5,100.29,,,
cbsl,2005-06-02,99.47,100.36,,,
cbsl,2005-06-03,99.47,100.36,,,
cbsl,2005-06-06,99.5,100.35,,,
cbsl,2005-06-07,99.5,100.35,,,
cbsl,2005-06-08,99.53,100.38,,,
cbsl,2005-06-09,99.52,100.37,,,
cbsl,2005-06-10,99.42,100.36,,,
cbsl,2005-06-13,99.53,100.37,,,
cbsl,2005-06-14,99.53,100.38,,,
cbsl,2005-06-15,99.79,100.66,,,
cbsl,2005-06-16,99.9,100.86,,,
cbsl,2005-06-17,99.82,100.76,,,
cbsl,2005-06-20,99.66,100.58,,,
cbsl,2005-06-22,99.6,100.53,,,
cbsl,2005-06-23,99.52,100.42,,,
cbsl,2005-06-24,99.36,100.28,,,
cbsl,2005-06-27,99.3,100.22,,,
cbsl,2005-06-28,99.37,100.18,,,
cbsl,2005-06-29,99.38,100.29,,,
cbsl,2005-06-30,99.57,100.53,,,
cbsl,2005-07-01,99.67,100.6,,,
cbsl,2005-07-04,99.66,100.57,,,
cbsl,2005-07-05,99.68,98.78,,,
cbsl,2005-07-06,99.64,100.46,,,
cbsl,2005-07-07,99.55,100.42,,,
cbsl,2005-07-08,99.64,100.5,,,
cbsl,2005-07-11,99.61,100.54,,,
cbsl,2005-07-12,99.62,100.55,,,
cbsl,2005-07-13,99.61,100.54,,,
cbsl,2005-07-14,99.72,100.65,,,
cbsl,2005-07-15,99.81,100.83,,,
cbsl,2005-07-18,99.78,100.7,,,
cbsl,2005-07-19,99.88,100.73,,,
cbsl,2005-07-20,99.85,100.72,,,
cbsl,2005-07-22,99.84,100.76,,,
cbsl,2005-07-25,99.89,100.91,,,
cbsl,2005-07-26,100.13,101.1,,,
cbsl,2005-07-27,100.14,101.09,,,
cbsl,2005-07-28,100.16,101.09,,,
cbsl,2005-07-29,100.08,101.02,,,
cbsl,2005-08-01,100.19,101.11,,,
cbsl,2005-08-02,100.04,101.04,,,
cbsl,2005-08-03,100.01,100.9,,,
cbsl,2005-08-04,100.04,100.93,,,
cbsl,2005-08-05,100.1,101,,,
cbsl,2005-08-08,100.16,101.06,,,
cbsl,2005-08-09,100.22,101.15,,,
cbsl,2005-08-10,100.22,101.15,,,
cbsl,2005-08-11,100.18,101.08,,,
cbsl,2005-08-12,100.26,101.17,,,
cbsl,2005-08-15,100.34,101.27,,,
cbsl,2005-08-16,100.41,101.34,,,
cbsl,2005-08-17,100.31,101.34,,,
cbsl,2005-08-18,100.34,101.37,,,
cbsl,2005-08-22,100.36,101.36,,,
cbsl,2005-08-23,100.35,101.37,,,
cbsl,2005-08-24,100.22,101.24,,,
cbsl,2005-08-25,100.26,101.28,,,
cbsl,2005-08-26,100.26,101.28,,,
cbsl,2005-08-29,100.37,101.39,,,
cbsl,2005-08-30,100.52,101.54,,,
cbsl,2005-08-31,100.73,101.79,,,
cbsl,2005-09-01,100.72,101.76,,,
cbsl,2005-09-02,100.81,101.85,,,
cbsl,2005-09-05,100.8,101.85,,,
cbsl,2005-09-06,100.87,101.9,,,
cbsl,2005-09-07,100.81,101.85,,,
cbsl,2005-09-08,100.82,101.86,,,
cbsl,2005-09-09,100.89,101.83,,,
cbsl,2005-09-12,100.88,101.93,,,
cbsl,2005-09-13,100.7,101.8,,,
cbsl,2005-09-14,100.78,101.82,,,
cbsl,2005-09-15,100.79,101.84,,,
cbsl,2005-09-16,100.8,101.85,,,
cbsl,2005-09-19,100.88,101.92,,,
cbsl,2005-09-20,100.89,101.91,,,
cbsl,2005-09-21,100.92,101.93,,,
cbsl,2005-09-22,100.91,101.93,,,
cbsl,2005-09-23,100.93,101.95,,,
cbsl,2005-09-26,100.92,101.95,,,
cbsl,2005-09-27,100.92,101.95,,,
cbsl,2005-09-28,100.83,101.86,,,
cbsl,2005-09-29,101.82,101.85,,,
cbsl,2005-09-30,100.78,101.7,,,
cbsl,2005-10-03,100.73,101.77,,,
cbsl,2005-10-04,100.81,101.84,,,
cbsl,2005-10-05,100.84,101.86,,,
cbsl,2005-10-06,100.77,101.8,,,
cbsl,2005-10-07,100.77,101.8,,,
cbsl,2005-10-10,100.78,101.8,,,
cbsl,2005-10-11,100.8,101.82,,,
cbsl,2005-10-12,101.14,101.94,,,
cbsl,2005-10-13,100.95,101.97,,,
cbsl,2005-10-14,100.94,101.96,,,
cbsl,2005-10-18,100.94,101.97,,,
cbsl,2005-10-19,100.96,101.99,,,
cbsl,2005-10-20,100.96,101.99,,,
cbsl,2005-10-21,100.97,102.01,,,
cbsl,2005-10-24,101.08,102.1,,,
cbsl,2005-10-25,101.12,102.14,,,
cbsl,2005-10-26,101.23,102.27,,,
cbsl,2005-10-27,101.25,102.29,,,
cbsl,2005-10-28,101.27,102.31,,,
cbsl,2005-10-31,101.3,102.35,,,
cbsl,2005-11-02,101.35,102.39,,,
cbsl,2005-11-03,101.29,102.33,,,
cbsl,2005-11-07,101.32,102.33,,,
cbsl,2005-11-08,101.35,102.36,,,
cbsl,2005-11-09,101.35,102.37,,,
cbsl,2005-11-10,101.34,102.36,,,
cbsl,2005-11-11,101.35,102.36,,,
cbsl,2005-11-14,101.33,102.34,,,
cbsl,2005-11-16,101.33,102.35,,,
cbsl,2005-11-17,101.34,102.37,,,
cbsl,2005-11-18,101.42,102.44,,,
cbsl,2005-11-21,101.43,102.45,,,
cbsl,2005-11-22,101.39,102.41,,,
cbsl,2005-11-23,101.39,102.42,,,
cbsl,2005-11-24,101.4,102.42,,,
cbsl,2005-11-25,101.41,102.45,,,
cbsl,2005-11-28,101.41,102.45,,,
cbsl,2005-11-29,101.43,102.49,,,
cbsl,2005-11-30,101.46,102.52,,,
cbsl,2005-12-01,101.43,102.48,,,
cbsl,2005-12-02,101.42,102.48,,,
cbsl,2005-12-05,101.43,102.48,,,
cbsl,2005-12-06,101.43,102.49,,,
cbsl,2005-12-07,101.46,102.51,,,
cbsl,2005-12-08,101.44,102.5,,,
cbsl,2005-12-09,101.44,102.5,,,
cbsl,2005-12-12,101.43,102.48,,,
cbsl,2005-12-13,101.43,102.48,,,
cbsl,2005-12-14,101.45,102.5,,,
cbsl,2005-12-16,101.5,102.56,,,
cbsl,2005-12-19,101.5,102.56,,,
cbsl,2005-12-20,101.48,102.54,,,
cbsl,2005-12-21,101.48,102.54,,,
cbsl,2005-12-22,101.46,102.52,,,
cbsl,2005-12-23,101.5,102.54,,,
cbsl,2005-12-27,101.54,102.58,,,
cbsl,2005-12-28,101.53,102.57,,,
cbsl,2005-12-29,101.52,102.56,,,
cbsl,2005-12-30,101.55,102.6,,,
cbsl,2006-01-02,101.58,102.63,,,
cbsl,2006-01-03,101.59,102.63,,,
cbsl,2006-01-04,101.66,102.61,,,
cbsl,2006-01-05,101.62,102.68,,,
cbsl,2006-01-06,101.6,102.63,,,
cbsl,2006-01-09,101.58,102.6,,,
cbsl,2006-01-10,101.45,102.49,,,
cbsl,2006-01-12,101.5,102.54,,,
cbsl,2006-01-16,101.59,102.6,,,
cbsl,2006-01-17,101.6,102.64,,,
cbsl,2006-01-18,101.6,102.64,,,
cbsl,2006-01-19,101.58,102.64,,,
cbsl,2006-01-20,101.56,102.61,,,
cbsl,2006-01-23,101.56,102.61,,,
cbsl,2006-01-24,101.62,102.6,,,
cbsl,2006-01-25,101.61,102.65,,,
cbsl,2006-01-26,101.54,102.53,,,
cbsl,2006-01-27,101.54,102.58,,,
cbsl,2006-01-30,101.6,102.64,,,
cbsl,2006-01-31,101.68,102.72,,,
cbsl,2006-02-01,101.62,102.66,,,
cbsl,2006-02-02,101.59,102.64,,,
cbsl,2006-02-03,101.58,102.72,,,
cbsl,2006-02-06,101.55,102.59,,,
cbsl,2006-02-07,101.5,102.53,,,
cbsl,2006-02-08,101.52,102.55,,,
cbsl,2006-02-09,101.56,102.6,,,
cbsl,2006-02-10,101.51,102.54,,,
cbsl,2006-02-13,101.55,102.58,,,
cbsl,2006-02-14,101.57,102.61,,,
cbsl,2006-02-15,101.61,102.65,,,
cbsl,2006-02-16,101.63,102.68,,,
cbsl,2006-02-17,101.63,102.68,,,
cbsl,2006-02-20,101.65,102.69,,,
cbsl,2006-02-21,101.7,102.64,,,
cbsl,2006-02-22,101.69,102.73,,,
cbsl,2006-02-23,101.73,102.78,,,
cbsl,2006-02-24,101.78,102.83,,,
cbsl,2006-02-27,101.84,102.86,,,
cbsl,2006-02-28,101.98,103,,,
cbsl,2006-03-01,102.03,103.07,,,
cbsl,2006-03-02,102,103.03,,,
cbsl,2006-03-03,101.9,102.93,,,
cbsl,2006-03-06,102,103.04,,,
cbsl,2006-03-07,102.03,103.07,,,
cbsl,2006-03-08,102.11,103.15,,,
cbsl,2006-03-09,102.14,103.18,,,
cbsl,2006-03-10,102.14,103.18,,,
cbsl,2006-03-13,102.14,103.19,,,
cbsl,2006-03-15,102.19,103.23,,,
cbsl,2006-03-16,102.23,103.27,,,
cbsl,2006-03-17,102.23,103.27,,,
cbsl,2006-03-20,102.2,103.24,,,
cbsl,2006-03-21,102.18,103.22,,,
cbsl,2006-03-22,102.06,103.11,,,
cbsl,2006-03-23,102.07,103.01,,,
cbsl,2006-03-24,102.04,103.07,,,
cbsl,2006-03-27,102.12,103.13,,,
cbsl,2006-03-28,102.18,103.21,,,
cbsl,2006-03-29,102.2,103.24,,,
cbsl,2006-03-30,102.2,103.24,,,
cbsl,2006-03-31,102.19,103.24,,,
cbsl,2006-04-03,102.07,103.19,,,
cbsl,2006-04-04,102.05,103.12,,,
cbsl,2006-04-05,102.03,103.07,,,
cbsl,2006-04-06,101.99,103.04,,,
cbsl,2006-04-07,101.94,103.06,,,
cbsl,2006-04-10,101.97,103.01,,,
cbsl,2006-04-12,101.94,102.98,,,
cbsl,2006-04-17,101.96,103.28,,,
cbsl,2006-04-18,102.12,103.15,,,
cbsl,2006-04-19,102.12,103.16,,,
cbsl,2006-04-20,102.13,103.16,,,
cbsl,2006-04-21,102.13,103.16,,,
cbsl,2006-04-24,102.14,103.18,,,
cbsl,2006-04-25,102.13,103.16,,,
cbsl,2006-04-26,102.2,103.23,,,
cbsl,2006-04-27,102.22,103.25,,,
cbsl,2006-04-28,102.2,103.31,,,
cbsl,2006-05-02,102.21,103.24,,,
cbsl,2006-05-03,102.24,103.27,,,
cbsl,2006-05-04,102.3,103.34,,,
cbsl,2006-05-05,102.23,103.34,,,
cbsl,2006-05-08,102.24,103.37,,,
cbsl,2006-05-09,102.33,103.38,,,
cbsl,2006-05-10,102.28,103.34,,,
cbsl,2006-05-11,102.3,103.34,,,
cbsl,2006-05-15,102.24,103.37,,,
cbsl,2006-05-16,102.3,103.35,,,
cbsl,2006-05-17,102.42,103.37,,,
cbsl,2006-05-18,102.51,103.39,,,
cbsl,2006-05-19,102.4,103.47,,,
cbsl,2006-05-22,102.43,103.5,,,
cbsl,2006-05-23,102.43,103.48,,,
cbsl,2006-05-24,102.4,103.44,,,
cbsl,2006-05-25,102.39,103.42,,,
cbsl,2006-05-26,102.35,103.4,,,
cbsl,2006-05-29,102.35,103.47,,,
cbsl,2006-05-30,102.36,103.41,,,
cbsl,2006-05-31,102.37,103.48,,,
cbsl,2006-06-01,102.48,103.6,,,
cbsl,2006-06-02,102.71,103.93,,,
cbsl,2006-06-05,102.71,103.76,,,
cbsl,2006-06-06,102.65,103.77,,,
cbsl,2006-06-07,102.6,103.72,,,
cbsl,2006-06-08,102.68,103.72,,,
cbsl,2006-06-09,102.68,103.8,,,
cbsl,2006-06-12,102.68,103.8,,,
cbsl,2006-06-13,102.72,103.77,,,
cbsl,2006-06-14,102.75,103.8,,,
cbsl,2006-06-15,102.69,103.81,,,
cbsl,2006-06-16,102.96,104.08,,,
cbsl,2006-06-19,102.96,104.08,,,
cbsl,2006-06-20,102.98,104.03,,,
cbsl,2006-06-21,103.02,104.06,,,
cbsl,2006-06-22,103.03,104.08,,,
cbsl,2006-06-23,103.12,104.24,,,
cbsl,2006-06-26,103.24,104.36,,,
cbsl,2006-06-27,103.29,104.41,,,
cbsl,2006-06-28,103.43,104.36,,,
cbsl,2006-06-29,103.37,104.49,,,
cbsl,2006-06-30,103.38,104.5,,,
cbsl,2006-07-03,103.41,104.53,,,
cbsl,2006-07-04,103.45,104.54,,,
cbsl,2006-07-05,103.45,104.53,,,
cbsl,2006-07-06,103.4,104.49,,,
cbsl,2006-07-07,103.37,104.53,,,
cbsl,2006-07-11,103.38,104.54,,,
cbsl,2006-07-12,103.42,104.51,,,
cbsl,2006-07-13,103.32,104.48,,,
cbsl,2006-07-14,103.44,104.39,,,
cbsl,2006-07-17,103.37,104.46,,,
cbsl,2006-07-18,103.4,104.49,,,
cbsl,2006-07-19,103.4,104.49,,,
cbsl,2006-07-20,103.5,104.38,,,
cbsl,2006-07-21,103.38,104.54,,,
cbsl,2006-07-24,103.38,104.54,,,
cbsl,2006-07-25,103.39,104.55,,,
cbsl,2006-07-26,103.41,104.5,,,
cbsl,2006-07-27,103.39,104.55,,,
cbsl,2006-07-28,103.39,104.55,,,
cbsl,2006-07-31,103.46,104.48,,,
cbsl,2006-08-01,103.43,104.51,,,
cbsl,2006-08-02,103.44,104.52,,,
cbsl,2006-08-03,103.44,104.52,,,
cbsl,2006-08-04,103.41,104.57,,,
cbsl,2006-08-07,103.43,104.52,,,
cbsl,2006-08-08,103.42,104.49,,,
cbsl,2006-08-10,103.4,104.54,,,
cbsl,2006-08-11,103.35,104.49,,,
cbsl,2006-08-14,103.35,104.49,,,
cbsl,2006-08-15,103.37,104.51,,,
cbsl,2006-08-16,103.39,104.53,,,
cbsl,2006-08-17,103.39,104.53,,,
cbsl,2006-08-18,103.4,104.54,,,
cbsl,2006-08-21,103.4,104.54,,,
cbsl,2006-08-22,103.4,104.54,,,
cbsl,2006-08-23,103.35,104.35,,,
cbsl,2006-08-24,103.16,104.16,,,
cbsl,2006-08-25,103.05,104.03,,,
cbsl,2006-08-28,102.78,103.88,,,
cbsl,2006-08-29,102.5,103.62,,,
cbsl,2006-08-30,102.22,103.18,,,
cbsl,2006-08-31,101.79,102.78,,,
cbsl,2006-09-01,101.54,102.7,,,
cbsl,2006-09-04,101.75,102.68,,,
cbsl,2006-09-05,101.68,102.69,,,
cbsl,2006-09-06,101.69,102.78,,,
cbsl,2006-09-08,101.79,102.88,,,
cbsl,2006-09-11,101.74,102.88,,,
cbsl,2006-09-12,101.86,103,,,
cbsl,2006-09-13,101.97,102.94,,,
cbsl,2006-09-14,101.88,102.9,,,
cbsl,2006-09-15,101.98,102.93,,,
cbsl,2006-09-18,101.98,102.93,,,
cbsl,2006-09-19,101.99,102.94,,,
cbsl,2006-09-20,102.09,102.97,,,
cbsl,2006-09-21,101.93,103.07,,,
cbsl,2006-09-22,101.93,103.07,,,
cbsl,2006-09-25,102.02,103.08,,,
cbsl,2006-09-26,101.94,103.02,,,
cbsl,2006-09-27,102.02,103.13,,,
cbsl,2006-09-28,102.87,104.01,,,
cbsl,2006-09-29,103.2,104.34,,,
cbsl,2006-10-02,103.18,104.38,,,
cbsl,2006-10-03,103.29,104.43,,,
cbsl,2006-10-04,103.35,104.49,,,
cbsl,2006-10-05,103.31,104.51,,,
cbsl,2006-10-09,104.08,105.11,,,
cbsl,2006-10-10,104.14,105.37,,,
cbsl,2006-10-11,104.24,105.49,,,
cbsl,2006-10-12,104.65,105.67,,,
cbsl,2006-10-13,104.84,106.12,,,
cbsl,2006-10-16,105.34,106.61,,,
cbsl,2006-10-17,106.79,108.05,,,
cbsl,2006-10-18,106.55,107.88,,,
cbsl,2006-10-19,106.04,107.37,,,
cbsl,2006-10-20,104.01,105.71,,,
cbsl,2006-10-23,104.52,105.87,,,
cbsl,2006-10-25,105.99,107.66,,,
cbsl,2006-10-26,105.62,107.43,,,
cbsl,2006-10-27,105.85,107.47,,,
cbsl,2006-10-30,106.33,108.19,,,
cbsl,2006-10-31,106.63,108.29,,,
cbsl,2006-11-01,106.96,108.68,,,
cbsl,2006-11-02,107.03,108.67,,,
cbsl,2006-11-03,105.94,107.46,,,
cbsl,2006-11-06,105.92,107.54,,,
cbsl,2006-11-07,106.5,108.12,,,
cbsl,2006-11-08,106.38,108,,,
cbsl,2006-11-09,106.81,108.04,,,
cbsl,2006-11-10,106.64,108.27,,,
cbsl,2006-11-13,106.74,108.28,,,
cbsl,2006-11-14,107.31,108.82,,,
cbsl,2006-11-15,107.4,108.81,,,
cbsl,2006-11-16,107.49,108.85,,,
cbsl,2006-11-17,107.52,108.86,,,
cbsl,2006-11-20,108.36,109.72,,,
cbsl,2006-11-21,107.56,109.01,,,
cbsl,2006-11-22,106.22,107.94,,,
cbsl,2006-11-23,106.36,107.93,,,
cbsl,2006-11-24,106.52,108.11,,,
cbsl,2006-11-27,106.84,108.36,,,
cbsl,2006-11-28,107.22,108.74,,,
cbsl,2006-11-29,107.36,108.79,,,
cbsl,2006-11-30,107.3,108.83,,,
cbsl,2006-12-01,107.42,108.75,,,
cbsl,2006-12-05,107.42,108.79,,,
cbsl,2006-12-06,107.04,108.19,,,
cbsl,2006-12-07,107.07,108.19,,,
cbsl,2006-12-08,107.07,108.19,,,
cbsl,2006-12-11,107.35,108.67,,,
cbsl,2006-12-12,107.78,109.15,,,
cbsl,2006-12-13,107.34,108.71,,,
cbsl,2006-12-14,107.35,108.72,,,
cbsl,2006-12-15,107.56,108.61,,,
cbsl,2006-12-18,107.21,108.37,,,
cbsl,2006-12-19,107.02,108.38,,,
cbsl,2006-12-20,106.94,108.3,,,
cbsl,2006-12-21,106.86,108.22,,,
cbsl,2006-12-22,106.89,108.21,,,
cbsl,2006-12-26,106.91,108.23,,,
cbsl,2006-12-27,107.17,108.33,,,
cbsl,2006-12-28,107.13,108.45,,,
cbsl,2006-12-29,106.97,108.33,,,
cbsl,2007-01-01,106.92,108.28,,,
cbsl,2007-01-02,107.01,108.12,,,
cbsl,2007-01-04,107.14,108.3,,,
cbsl,2007-01-05,108.08,109.56,,,
cbsl,2007-01-08,108.03,109.45,,,
cbsl,2007-01-09,108.15,109.31,,,
cbsl,2007-01-10,107.95,109.04,,,
cbsl,2007-01-11,107.81,109.07,,,
cbsl,2007-01-12,107.83,109.05,,,
cbsl,2007-01-16,107.83,109.05,,,
cbsl,2007-01-17,108.3,109.36,,,
cbsl,2007-01-18,108.13,109.39,,,
cbsl,2007-01-19,108.21,109.27,,,
cbsl,2007-01-22,108,109.22,,,
cbsl,2007-01-23,107.82,108.98,,,
cbsl,2007-01-24,107.51,108.93,,,
cbsl,2007-01-25,107.74,109.1,,,
cbsl,2007-01-26,108.1,109.16,,,
cbsl,2007-01-29,108.03,109.35,,,
cbsl,2007-01-30,108,109.36,,,
cbsl,2007-01-31,108.07,109.13,,,
cbsl,2007-02-02,107.97,109.29,,,
cbsl,2007-02-06,108,109.32,,,
cbsl,2007-02-07,108.12,109.18,,,
cbsl,2007-02-08,108.08,109.14,,,
cbsl,2007-02-09,108.08,109.14,,,
cbsl,2007-02-12,108.05,109.11,,,
cbsl,2007-02-13,107.94,109.3,,,
cbsl,2007-02-14,108.07,109.13,,,
cbsl,2007-02-15,108.13,109.19,,,
cbsl,2007-02-19,108.14,109.2,,,
cbsl,2007-02-20,108.11,109.16,,,
cbsl,2007-02-21,108.14,109.2,,,
cbsl,2007-02-22,108.08,109.3,,,
cbsl,2007-02-23,108.21,109.27,,,
cbsl,2007-02-26,108.2,109.26,,,
cbsl,2007-02-27,108.2,109.26,,,
cbsl,2007-02-28,108.18,109.24,,,
cbsl,2007-03-01,108.3,109.36,,,
cbsl,2007-03-02,108.36,109.42,,,
cbsl,2007-03-05,108.32,109.38,,,
cbsl,2007-03-06,108.35,109.4,,,
cbsl,2007-03-07,108.42,109.48,,,
cbsl,2007-03-08,108.36,109.58,,,
cbsl,2007-03-09,108.44,109.49,,,
cbsl,2007-03-12,108.39,109.61,,,
cbsl,2007-03-13,108.76,110.06,,,
cbsl,2007-03-14,108.87,110.01,,,
cbsl,2007-03-15,108.72,110.06,,,
cbsl,2007-03-16,108.98,110.12,,,
cbsl,2007-03-19,109.1,110.24,,,
cbsl,2007-03-20,109.19,110.33,,,
cbsl,2007-03-21,109.14,110.34,,,
cbsl,2007-03-22,109.01,110.47,,,
cbsl,2007-03-23,109.13,110.33,,,
cbsl,2007-03-26,108.99,110.25,,,
cbsl,2007-03-27,107.85,109.24,,,
cbsl,2007-03-28,108.15,109.54,,,
cbsl,2007-03-29,108.59,109.98,,,
cbsl,2007-03-30,108.62,110.01,,,
cbsl,2007-04-03,107.93,109.5,,,
cbsl,2007-04-04,107.65,108.99,,,
cbsl,2007-04-05,107.67,108.99,,,
cbsl,2007-04-09,107.69,109.13,,,
cbsl,2007-04-10,107.75,109.07,,,
cbsl,2007-04-11,108.51,109.9,,,
cbsl,2007-04-12,108.49,109.88,,,
cbsl,2007-04-16,108.54,110.13,,,
cbsl,2007-04-17,108.82,110.21,,,
cbsl,2007-04-19,109.56,111.03,,,
cbsl,2007-04-20,109.47,110.89,,,
cbsl,2007-04-23,109.09,110.63,,,
cbsl,2007-04-24,109.21,110.55,,,
cbsl,2007-04-25,109.25,110.59,,,
cbsl,2007-04-26,109.18,110.72,,,
cbsl,2007-04-27,109.27,110.69,,,
cbsl,2007-04-30,109.47,110.89,,,
cbsl,2007-05-03,109.81,111.27,,,
cbsl,2007-05-04,109.91,111.39,,,
cbsl,2007-05-07,110.01,111.47,,,
cbsl,2007-05-08,110.11,111.53,,,
cbsl,2007-05-09,110.14,111.46,,,
cbsl,2007-05-10,110.17,111.53,,,
cbsl,2007-05-11,110.17,111.49,,,
cbsl,2007-05-14,110.24,111.56,,,
cbsl,2007-05-15,110.28,111.65,,,
cbsl,2007-05-16,110.28,111.61,,,
cbsl,2007-05-17,110.25,111.62,,,
cbsl,2007-05-18,110.25,111.62,,,
cbsl,2007-05-21,110.26,111.63,,,
cbsl,2007-05-22,110.19,111.55,,,
cbsl,2007-05-23,110.09,111.45,,,
cbsl,2007-05-24,110.15,111.51,,,
cbsl,2007-05-25,110.15,111.41,,,
cbsl,2007-05-28,110.12,111.44,,,
cbsl,2007-05-29,110.06,111.34,,,
cbsl,2007-05-30,110,111.33,,,
cbsl,2007-06-01,110.06,111.34,,,
cbsl,2007-06-04,110.13,111.41,,,
cbsl,2007-06-05,110.2,111.38,,,
cbsl,2007-06-06,110.13,111.35,,,
cbsl,2007-06-07,110.15,111.33,,,
cbsl,2007-06-08,110.19,111.37,,,
cbsl,2007-06-11,110.28,111.46,,,
cbsl,2007-06-12,110.29,111.47,,,
cbsl,2007-06-13,110.26,111.48,,,
cbsl,2007-06-14,110.3,111.48,,,
cbsl,2007-06-15,110.29,111.55,,,
cbsl,2007-06-18,110.31,111.52,,,
cbsl,2007-06-19,110.31,111.52,,,
cbsl,2007-06-20,110.31,111.52,,,
cbsl,2007-06-21,110.28,111.53,,,
cbsl,2007-06-22,110.38,111.47,,,
cbsl,2007-06-25,110.35,111.56,,,
cbsl,2007-06-26,110.6,111.72,,,
cbsl,2007-06-27,110.62,111.78,,,
cbsl,2007-06-28,110.82,112.04,,,
cbsl,2007-06-29,110.77,111.96,,,
cbsl,2007-07-02,110.7,111.98,,,
cbsl,2007-07-03,110.62,111.9,,,
cbsl,2007-07-04,110.63,111.91,,,
cbsl,2007-07-05,110.73,111.91,,,
cbsl,2007-07-06,110.9,112.08,,,
cbsl,2007-07-09,110.86,112.18,,,
cbsl,2007-07-10,110.84,112.16,,,
